Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cape Verde,3.1073602835787253,3.2156779757841596,3.3521829856806704,3.6874155847551693,3.9328942612272897,4.209159944997263,4.616936512865744,4.82712985389779,5.0100884943948145,5.323923117979522,5.583100102382561,5.890440327304804,6.367617198683416,7.000224785943419,8.204339003376214,9.243303099457203,10.362157649667553,11.741829979684935,12.255742820803043,13.095087274502093,16.116818487322476,17.81300700374334,19.24993478102811,29.56148,32.887146,34.660835,38.429924,39.907997,41.53388,43.42581,48.052185,52.641605,54.282265,57.42434,59.406662,64.36802,68.20669,74.042496,77.2961,80.663445,78.66505,81.3003,82.83243,83.81662,82.2318,82.576256,87.00984,90.84784,97.00227,97.96366,100.0,104.473885,107.12794,108.74186,108.48221,108.62453,107.09529,107.93536,109.29211,110.50161,111.17102,113.241196,122.222275,126.77429
Cayman Islands,2.18854036518453,2.2648294401617672,2.3609710835325717,2.597078263854546,2.7699709905494285,2.9645472692130523,3.2517477858292865,3.3997887496572194,3.5286480814839973,3.7496844850633715,3.932225046932042,4.148687390111817,4.484767132735618,4.930318054962766,5.778385973919769,6.51013725305756,7.2981560608044465,8.269871056625187,8.631824256232381,9.222981717734895,11.351212797646573,12.54585284462376,13.557893340559037,14.827887197676654,15.858602632335495,17.25009408958443,18.239919780172922,18.944508199802033,19.72958697230798,20.819132657056798,22.245190058964287,24.107237781126955,25.911749576510438,28.146119342755068,31.755379185722017,35.2935617749568,38.04001950169554,39.51934970664856,42.193348887784964,44.60811204593943,48.107183409143815,50.94785328766328,54.10908139044238,56.82277994208287,59.96076550244079,64.17914738401433,68.16399589523262,72.11647155087616,80.31709346924907,99.72462,100.0,101.32544,102.53014,104.74542,106.07986,103.5896,102.9419,141.1558789287723,163.3422498656599,207.96756152031168,250.42472345908763,343.49403467310253,491.2293706176307,292.47003903476343
Central African Republic,3.652205831583697,3.7795159826553224,3.93995582473577,4.3339682151711605,4.622489201449709,4.947195398752688,5.426471640720115,5.673520349533882,5.888559016692326,6.257421503757677,6.562042663669943,6.923272022129954,7.484117239067179,8.22764644342265,9.642890433648374,10.86402682731527,12.179061692942776,13.800646211478536,14.404668694862943,15.391184074076271,36.775047,36.76279,41.650806,47.737076,48.950653,54.053192,55.26677,51.405388,49.36744,49.707607,49.701477,48.328545,47.829014,46.434628,57.844086,68.94402,71.512146,72.66443,71.29456,70.28631,72.537865,75.31959,77.075905,80.26277,78.60422,80.87078,86.28529,87.11356,95.17937,98.53088,100.0,101.19447,106.738205,114.19792,131.21191,133.05278,139.63281,145.47047,147.81569,151.78508,154.38084,160.9565,169.94296,175.0058
Chad,3.153531867889998,3.263459028905501,3.401992336777839,3.7422060834501405,3.9913322736873202,4.271702928605283,4.6855385589786795,4.898855116722486,5.084532299494709,5.403030122856801,5.666058161175329,5.977965087030912,6.462232224789214,7.104239589315305,8.326245475572087,9.380647311078432,10.516126675434117,11.916299253731033,12.437848212938736,13.289664301618437,16.35629475518539,18.077686564416435,19.535965336102695,38.13198,45.854046,48.217365,41.92183,39.417065,45.51785,43.838634,43.51498,44.904797,43.506893,39.840164,56.46343,61.67519,68.66353,72.48964,75.576866,69.51177,72.16893,81.14046,85.35313,83.857254,79.36636,85.628654,92.510025,84.20749,92.87831,102.121956,100.0,102.02924,109.698395,109.942665,111.79187,116.68514,115.76048,113.981125,118.853386,117.698204,122.95242,122.00219,129.0637,143.04951
Chile,1.9878514205368678,2.0571447945488015,2.144470258308885,2.3589264325099113,2.515964912507029,2.6926985648066744,2.9535628211926266,3.0880284426289446,3.20507138590575,3.4058387721671277,0.0011247479,0.0013502849,0.0024007491,0.010870855,0.06574025,0.31209219,0.9734913,1.8686569,2.6177495,3.4917955,4.718755,5.647728,6.2091703,7.9016156,9.470893,12.378788,14.789785,17.73012,20.333672,23.796078,29.99174,36.52526,42.15958,47.52555,52.96396,57.324284,61.542847,65.3178,68.6557,70.94666,73.67333,76.30281,78.20229,80.39992,81.247925,83.72808,86.56815,90.3839,98.262,98.60891,100.0,103.34122,106.44915,108.35412,113.466995,118.40142,122.88432,125.56654,128.62395,131.91357,135.93098,142.08127,158.62503,170.65147
China,2.9121896847846043,3.013704036881893,3.141635285743775,3.455812216622204,3.6858725907714684,3.9447862670473013,4.3269507430879734,4.52394202304955,4.695409190346936,4.989532133979034,5.232430437243322,5.520466889748641,5.967672696552015,6.560546751057636,7.689031600993266,8.662739265166659,9.711319533478617,11.004335843525553,11.48597026573644,12.27259622377579,15.104535125315866,16.694187515183582,18.040863107615944,19.730785335815696,21.102310807546562,22.95390428634656,26.048319,27.932611,33.187244,39.24247,40.44026,41.878597,44.539555,51.046818,63.42924,74.07979,80.23816,82.47397,81.83629,80.68938,80.970024,81.5523,80.95536,81.86822,84.999374,86.509315,87.936226,92.17191,97.63333,96.9224,100.0,105.5539,108.31891,111.158005,113.29406,114.92212,117.220566,119.08805,121.558876,125.08315,128.10944,129.36621,131.91936,132.22916
Colombia,0.05730665,0.06205347,0.06496818,0.08209083,0.09610573,0.10340081,0.12069788,0.13074982,0.14048748,0.15029584,0.1606792,0.17986472,0.20224792,0.24781366,0.30696917,0.37891504,0.45405856,0.6075431,0.71546197,0.88813215,1.1239548,1.4325227,1.7866564,2.1367931,2.4821334,3.0800838,3.6604474,4.513406,5.782052,7.277727,9.399332,12.255584,15.565894,19.059267,23.413593,28.305113,34.19189,40.507137,48.072647,53.29992,58.217022,62.854332,66.846535,71.61255,75.84057,79.67129,83.09191,87.69885,93.83504,97.77847,100.0,103.41503,106.692566,108.84455,111.99978,117.58838,126.42333,131.87762,136.15121,140.94785,144.5091,149.55977,164.7808,184.11932
Comoros,2.723472603351341,2.818408574805541,2.938049562893729,3.231867052984762,3.447018946896722,3.6891543777219855,4.046553652195369,4.230779410866769,4.391135082390697,4.666198133119935,4.893356026644904,5.162727005899219,5.580952772322365,6.135407124358612,7.19076336991995,8.1013723734834,9.082002051585443,10.291227712433745,10.741651034985733,11.477301688855702,14.125723957846652,15.612362948183208,16.871770637439802,18.45218173302985,19.734828968054934,21.46643461805873,22.69819766583957,23.575004549562138,24.55197557664775,25.90783259885208,27.68245294704656,29.999630202772067,32.245208358574956,35.0257121778914,39.51716248745325,43.92016254206872,47.337921014348424,49.17883532810383,52.506424632400204,55.511414354973276,69.14448,72.985176,75.563774,78.4345,81.944435,84.41369,87.262115,91.159386,92.70981,96.754135,100.0,101.84267,108.273766,103.62354,136.32392450258246,143.77344559836186,169.28152504949128,175.65779237161846,203.26704937945485,258.7998673438208,311.6345873223842,427.45229090985157,611.2977188455178,363.9567957180971
Congo,2.8043819173117175,2.9021382601957857,3.0253335598844813,3.327879822030564,3.5494234792054518,3.7987523040709066,4.166769247351384,4.356468011232967,4.521587552001143,4.804822215216206,5.038728547959244,5.316102038825198,5.74675251618548,6.317678677481124,7.404387597457873,8.342049103651163,9.351811468605568,10.596960978484745,11.060765541580365,11.818271010382519,14.545372987257354,16.07617726152842,17.372999614699307,19.00036178935004,20.321114092041803,35.448414,36.922398,37.086174,37.46832,36.795017,37.858044,37.222656,35.75777,37.51836,53.441032,58.474113,64.33972,50.63984720788953,73.4672,76.510704,75.83589,75.87835,79.20088,78.700455,80.61269,83.10724,88.540665,90.891106,95.39817,99.61,100.0,101.75959,106.85793,111.80718,112.82702,116.40262,120.116516,120.65712,122.04803,124.74049,126.98005,129.15857,133.08945,138.8146
Costa Rica,0.24917886,0.25523588,0.26207075,0.26975366,0.27872035,0.27686688,0.27737322,0.28072482,0.2922174,0.2999008,0.31385306,0.3235293,0.3384153,0.3899019,0.5071596,0.5952491,0.6159985,0.64181036,0.6803647,0.74287945,0.87760186,1.202809,2.2867966,3.0328343,3.39518,3.9064066,4.368732,5.1045322,6.167936,7.18625,8.554495,11.010429,13.409731,14.721015,16.713425,20.588684,24.194061,27.399302,30.593868,33.667107,37.357544,41.562366,45.372604,49.659218,55.77466,63.47061,70.75107,77.37142,87.75812,94.640724,100.0,104.878,109.59274,115.325905,120.53771,121.5044,121.48317,123.45837,126.20052,128.84575,129.77975,132.02039,142.94476,143.69551
Cote d'Ivoire,5.558837,6.204579,6.12136,6.179113,6.217312,6.379657,6.6470485,6.799389,7.163187,7.4819655,8.095875,8.05995,8.084961,8.982633,10.541964,11.748409,13.167222,16.77792,18.999817,22.104836,25.354464,27.585455,29.677296,31.351221,32.694546,33.30391,36.528713,39.06501,41.772484,42.210896,41.870728,42.575558,44.37709,45.33773,57.16252,65.33395,66.95475,69.64689,72.85862,73.37036,75.2272,78.508255,80.924164,83.59208,84.81084,88.106445,90.2802,91.988304,97.79141,98.78841,100.0,104.91244,106.28103,109.02432,109.5135,110.884056,111.68594,112.45198,112.85614,111.60698,114.31345,118.991104,125.26928,130.76498
Croatia,1.9805654112830382,2.0496048064718746,2.136610198957779,2.350280333692461,2.5067432254908604,2.682829101496556,2.9427372203329987,3.076709989158711,3.193323938618876,3.393355458497558,3.5585493606729823,3.7544414888544946,4.0585838863457475,4.461794519133845,5.229271333098573,5.891484969263439,6.604619083165143,7.483992907364783,7.8115500313042325,8.346530349464844,10.272517610721145,11.353632125955166,12.269499355526753,13.418806878459739,14.351574384709842,0.00012054,0.00018081,0.00042188988,0.0012053996,0.018080994,0.10848597,0.24107993,1.7478294,27.965271,57.97972,60.26998,62.86159,65.48334,69.6721,72.47232,75.81425,78.67752,79.99284,81.406586,83.07981,85.83572,88.57373,91.14173,96.68039,98.97996,100.0,102.27273,105.762344,108.10666,107.874016,107.37294,106.16499,107.36399,108.97459,109.815674,109.98569,112.79527,124.95526,134.87831
Curacao,2.463303706037184,2.5491705989266524,2.657382478491341,2.9231320628084982,3.117730847089303,3.3367354749973726,3.6599929795017103,3.82661995181799,3.97165710749303,4.220443833462462,4.425901703788419,4.669540112590294,5.047813453442944,5.549301685238878,6.503841469366591,7.327461479521436,8.214413203341362,9.308123508389958,9.715518625330944,10.380893771677806,12.776316579430283,14.120939370909488,15.260037897011783,16.689474897420276,17.849592933374698,19.41578111892885,20.529875851082384,21.322922802792107,22.206565380561955,23.43289959209124,25.0379933518512,27.133814442377282,29.16487617825765,31.6797630011853,35.74215238575671,39.72454102402311,42.81580660192785,44.48086137280765,47.49057149633024,50.208499450189294,76.84234,78.219986,78.52613,79.80902,80.90969,84.24084,86.86493,89.46716,95.61922,97.29572,100.0,102.332535,105.59079,106.9976,108.60121,108.08368,108.03265,109.745605,112.58109,115.5332,281.86464329987126,386.61847049852145,552.9014444541425,329.18859643624967
Cyprus,13.941612,13.855817,13.870116,14.141799,14.098902,14.1275,14.198996,14.299089,14.837688,15.19159,15.556217,16.200869,16.983744,18.309984,21.271929,22.258837,23.11678,24.810421,26.655394,29.177982,33.122135,36.681007,39.04062,41.012062,43.469482,45.657932,46.214214,47.504364,49.133415,50.983524,53.278828,55.961563,59.604786,62.4981,65.43463,67.14628,69.146515,71.63949,73.235405,74.429146,77.51174,79.041084,81.25515,84.61835,86.55291,88.76881,90.814644,92.96936,97.31011,97.62761,100.0,103.28945,105.75709,105.33474,103.90747,101.72853,100.27466,100.807884,102.254974,102.510994,101.85654,104.34804,113.10856,117.11412
Czechia,2.5963908129722544,2.6868969130890554,2.80095525241101,3.0810627266056057,3.2861752730138907,3.517012259336492,3.857734685427272,4.033364161831283,4.186237369309263,4.448465517674956,4.665023843657967,4.921825522131477,5.320536174242727,5.849118758135047,6.8552303147618785,7.7233487779887895,8.658220633875649,9.811021801316585,10.240427617693564,10.941751580679146,13.466594033515877,14.883863960140593,16.084505578546697,17.59117204703258,18.813968815101912,20.464774847014365,21.639061769189176,22.474955376066937,23.406339299717853,24.698929763753853,26.39074335603891,34.8879,38.75575,46.821995,51.522655,56.15481,61.073284,66.32324,73.41874,74.986565,77.8176,81.44598,82.99588,83.09443,85.387924,86.97366,89.17757,91.72192,97.5542,98.548645,100.0,101.91722,105.267876,106.78194,107.149254,107.480736,108.21537,110.867226,113.25031,116.47554,120.15768,124.771545,143.61226,158.92313
Democratic Republic of Congo,0.6670533200031417,0.6903057495918662,0.7196091169965819,3.5465574e-14,4.802786e-14,4.671815e-14,5.409032e-14,7.4064e-14,1.1355616e-13,1.2056961e-13,1.3024567e-13,1.3777041e-13,1.5954394e-13,1.8450103e-13,2.3887215e-13,3.0732806e-13,5.5437664e-13,9.366067e-13,1.3933807e-12,2.8014095e-12,4.107592e-12,5.562019e-12,7.6032635e-12,1.342179e-11,2.0431589e-11,2.5298555e-11,3.653111e-11,6.527027e-11,1.1167203e-10,2.278838e-10,4.1314285e-10,9.314045e-09,3.9390676e-07,8.220459e-06,0.001962481,0.01259734,0.074631914,0.22278874,0.287729,1.1074544,6.7987385,31.269888,41.126965,46.421635,48.275894,58.566776,66.21132,77.43089,90.827515,93.37068,100.0,115.31651,126.52739,127.55001,129.13551,130.09653,133.85092,43.02342290564056,49.7856890386777,63.38720298329278,76.32787854939484,104.69481846209767,149.72361842908745,89.14302593780938
Denmark,8.245702,8.5303135,9.159664,9.718864,10.019448,10.565508,11.311957,12.240426,13.220297,13.681411,14.572733,15.428133,16.440582,17.970114,20.715086,22.704897,24.750673,27.454,30.258057,33.166176,37.24738,41.630424,45.843765,49.010757,52.093918,54.53126,56.53702,58.809807,61.47691,64.41103,66.11252,67.696014,69.11495,69.984314,71.37842,72.86566,74.415,76.038864,77.442276,79.376625,81.68115,83.59075,85.617355,87.39398,88.402824,90.00982,91.741806,93.29524,96.48246,97.74127,100.0,102.75868,105.22275,106.05303,106.65119,107.13329,107.40112,108.633156,109.517006,110.34729,110.81153,112.86492,121.55164,125.569145
Djibouti,5.757212722153808,5.9579001026597025,6.2108119982538685,6.831919693577057,7.286734336948606,7.7985901129589825,8.554104836093966,8.943543995594332,9.282523617064012,9.863985862398929,10.3441802704243,10.913609912137463,11.797707185677485,12.969781266932648,15.20072362922172,17.12568139592446,19.19865751161713,21.75486804592688,22.707028489824893,82.38569,92.31977,97.59803,95.245224,96.10419,97.915474,100.0,118.14764,122.97883,51.90099800157638,54.7671760156496,58.518587663061076,63.416923104266665,68.16390352597912,74.04167587546686,83.53625820807838,92.84386346868688,100.06874340088986,103.96029541962717,110.99456462917374,117.34688300368222,70.07227,71.29619,71.750786,73.17287,75.45751,77.800446,80.51055,84.50868,94.61475,96.20002,100.0,105.06871,108.989044,111.938324,113.44039,112.4791,115.55925,116.21575,116.38772,120.25092,122.388275,123.8348,130.2492,132.19652
Dominica,4.479353176976216,4.635496383564526,4.832272455198195,5.315520315327546,7.9775124,6.067630480978582,8.375723,8.455499,8.909552,9.28516,10.435916,10.815513,11.214388,12.57123,16.892725,20.254848,22.463133,24.597952,26.495089,18.876961611373336,41.49932,47.004906,49.07058,51.106003,52.239532,54.19328,55.696728,57.93829,59.632748,63.341022,65.36218,68.9944,72.76965,73.91143,73.922615,74.896576,76.15272,78.00802,78.78744,79.71671,80.39985,81.44817,81.586685,82.77244,84.7541,86.17958,88.07759,91.276764,97.081894,97.087975,100.0,101.13123,102.50335,102.45578,103.27466,102.4032,102.54842,102.85223,103.86963,105.43247,104.665855,106.218254,114.48269,119.32267
Dominican Republic,0.45458066,0.43685204,0.47685513,0.51776737,0.52867734,0.5186765,0.5200403,0.5264802,0.52666956,0.5317079,0.55200136,0.57176316,0.6211677,0.7148369,0.80877197,0.9260579,0.99797136,1.1262459,1.165415,1.2723279,1.4854827,1.5971113,1.7192304,1.8159994,2.1819537,3.171168,3.4134128,3.8759549,5.5760975,7.843222,11.801106,17.356968,18.096207,19.046318,20.61969,23.204567,24.457449,26.486578,27.766321,29.562952,31.846436,34.675377,36.4866,46.502064,70.43243,73.38369,78.940895,83.79068,92.70988,94.0469,100.0,105.79677,109.70543,115.00524,118.453835,119.445,121.37304,125.35353,129.82169,132.17224,137.16971,148.47661,161.55902,169.29062
East Timor,2.2377311641088724,2.3157349529689464,2.4140375271238215,2.6554515781878543,2.832230333895326,3.031180012634841,3.324835801033392,3.4762042124149874,3.6079598552179086,3.8339643907341667,4.020607831497493,4.241935497596341,4.5855691475206175,5.041134509588349,5.908264054795999,6.656462565434436,7.462193303624611,8.4557490832534,8.825837735761139,9.430282367235016,11.60634870245287,12.827840115423879,13.862627772586244,15.1611666880699,16.215049031825362,17.637816392213832,18.649889932232227,19.370315056463987,20.173039677615204,21.287074571496266,22.745184799126204,24.649084897669738,26.494155861298598,28.77874651249579,32.46913000208377,36.086838667727015,38.89502724117043,40.40760765974171,43.14170907071843,45.61074773178447,49.18846608664935,52.09298437437688,66.51933,71.285545,73.59343,74.411545,77.34051,85.307274,93.03973,93.662796,100.0,113.49984,126.89317,140.83522,142.03069,142.94841,140.8473,141.5839,144.83217,146.22084,146.94537,152.37929,163.05394,176.78365
Ecuador,0.012242619,0.012730564,0.013096044,0.013873884,0.014433585,0.014876562,0.015687888,0.016286874,0.016990086,0.018064994,0.018999185,0.020808225,0.022374067,0.025087629,0.030783543,0.035182413,0.038762093,0.04377962,0.049513932,0.054523353,0.061016694,0.0695883,0.0809204,0.12010062,0.15759553,0.2017122,0.248167,0.32138616,0.50848526,0.89314514,1.3264912,1.9727323,3.0499985,4.421127,5.628576,6.9194407,8.608578,11.247758,15.3080225,23.30524,45.70073,62.919277,70.773865,76.38579,78.481224,80.182915,82.82795,84.713264,91.82926,96.56762,100.0,104.47453,109.804535,112.79317,116.84156,121.47625,123.57568,124.09141,123.81332,124.14268,123.72199,123.88685,128.18098,131.02107
Egypt,1.2087207,1.2171044,1.1805539,1.1893685,1.232911,1.4158628,1.5438063,1.5546423,1.5285902,1.5807124,1.640193,1.691702,1.7272677,1.8155688,1.9975672,2.1907258,2.416752,2.724457,3.0262752,3.3260083,4.0184574,4.433053,5.090165,5.908657,6.9152775,7.7524934,9.602571,11.493662,13.523843,16.399265,19.147186,22.928478,26.055332,29.205368,31.58684,36.559315,39.18687,40.9995,42.587234,43.89871,45.076866,46.100002,47.36187,49.496834,55.075436,57.757275,62.172546,67.966385,80.41567,89.875374,100.0,110.064926,117.89245,129.05653,142.0528,156.78438,178.44196,231.09412,264.37506,288.57278,303.13107,318.9365,363.25482,486.3429
El Salvador,1.9277699,1.8760581,1.877862,1.9073257,1.9408482,1.9497174,1.9265673,1.9548285,2.0044358,2.0005274,2.0568993,2.0660691,2.0977876,2.2318778,2.6090436,3.107071,3.3256435,3.718744,4.212412,4.8045096,5.638907,6.4733047,7.232551,8.195517,9.138588,11.179087,14.749129,18.416428,22.055727,25.945051,32.171646,36.805225,40.93274,48.508034,53.643,59.02321,64.80094,67.710594,69.43523,69.792694,71.37789,74.055145,75.43666,77.03622,80.46582,84.24043,87.64133,91.65362,97.801674,98.83441,100.0,105.12892,106.94737,107.75768,108.98757,108.19045,108.84397,109.94586,111.14463,111.228355,110.81504,114.65691,122.91062,127.88303
Equatorial Guinea,2.461961127576731,2.5477812202926855,2.6559341209591114,2.921538863344312,3.1160315851304414,3.3349168485868406,3.6579981675231283,3.824534322867301,3.9694924287034206,4.218143558035412,4.423489447321209,4.666995065481396,5.045062235394448,5.5462771402366124,6.500296669979666,7.32346778116906,8.209936088235727,9.303050286562305,9.710223360274291,10.37523585611346,12.769353082642846,14.113243012155882,15.251720693519573,16.680378605534454,17.83986434045233,37.871017,31.19041,27.081238,27.764675,29.476688,29.72956,28.711239,27.482758,28.981195,38.209103,45.80218,47.881935,49.326298,53.24069,53.438885,56.005177,60.94785,65.5753,70.37774,73.34746,77.47812,80.899475,83.16769,88.61664,92.773705,100.0,104.80539,108.637726,111.84132,116.661674,118.61766,120.29247,121.187874,122.47256,124.346725,130.27396,130.14746,136.37724,329.00917823543307
Estonia,2.2500273048751995,2.328459717862923,2.42730245622916,2.6700430567922853,2.847793196596086,3.0478360867518934,3.343105488514243,3.4953056563301126,3.6277852850865955,3.855031696136032,4.042700726593754,4.265244569229571,4.610766456579006,5.068835111227229,5.940729458892622,6.693039256157229,7.503197415628141,8.502212699026401,8.874334956928857,9.482100959795892,11.670124592835695,12.89832799632623,13.93880172288773,15.244475998307125,16.30414933512637,17.734734680097468,18.75236947738999,19.476753275872362,20.28388879994909,21.404045219996238,22.870167638232147,24.784529504476914,11.637778,22.089895,32.616764,42.002766,51.684547,57.153744,61.84511,63.8836,66.45075,70.27053,72.78053,73.752144,76.00019,79.100784,82.61098,88.06439,97.18994,97.11374,100.0,104.9819,109.11126,112.14517,112.0261,111.47456,111.64031,115.45532,119.422745,122.14231,121.59935,127.257576,151.94333,165.86017
Eswatini,1.7742838962902867,1.8361326423076267,1.914076175956511,2.1054919590546968,2.2456587961121355,1.5581336,1.6076436,1.6369678,1.6934338,1.7477174,1.7800422,1.8213687,1.8644683,2.0796938,2.4808204,2.7796535,2.9611902,3.5772696,3.8819675,4.520688,5.365332,6.441392,7.1375403,7.963177,8.99359,10.833916,12.322179,13.97047,16.819687,18.088928,20.457184,22.284891,23.96925,26.851173,30.548399,34.30237,36.506367,39.107563,42.279175,44.853497,50.32945,53.32008,59.729004,64.083244,66.29113,69.45587,73.14025,79.04713,89.05248,95.685326,100.0,106.10743,115.593056,122.0909,129.02731,135.41576,146.0422,155.12805,162.59755,166.82187,203.02323920305838,278.47598513033415,398.24733212000257,237.1100340034251
Ethiopia,2.571544073422708,2.6611840552779547,2.7741508879451997,3.0515778113450454,3.254727487605474,4.697902,4.633923,4.6713963,4.679927,4.7466483,5.2271013,5.2551303,4.9355392,5.3754725,5.8373413,6.219693,7.9946594,9.326341,10.660765,12.369924,12.92441,13.717447,14.5254135,14.427312,15.641698,18.62374,16.79698,16.389036,17.549498,18.921394,19.896317,27.003798,29.846607,30.90409,33.250908,36.583374,33.47955,34.281456,34.588207,37.33501,37.58234,34.486362,34.719177,39.466694,40.779896,44.845642,50.36142,59.04393,85.233864,92.4648,100.0,133.24995,164.69751,176.99057,189.18526,207.2882,221.02753,244.649,278.4914,322.51984,388.1731,492.3569,659.21606,858.42346
Fiji,3.6418252282649335,3.7687735278315593,3.928757354442463,4.321649850075534,4.609350777998721,4.93313406832855,5.4110480714799305,5.6573945978963005,5.871822064261333,8.317707,8.660744,9.45218,11.529628,12.807723,14.664647,16.580566,18.476128,19.770622,20.978226,22.615946,25.893646,28.788729,30.813025,32.878784,34.618473,36.14895,36.79921,38.883434,43.455475,46.14509,49.925003,53.168804,55.76505,58.668507,59.147633,60.428562,62.27173,64.369125,68.045685,69.385284,70.14309,73.14007,73.69742,76.77263,78.94337,80.810974,82.823845,86.80246,93.51427,96.44224,100.0,107.278114,110.95065,114.18324,114.77621,116.35425,120.84927,124.8948,129.99236,132.29724,128.86382,129.06465,134.89862,137.79648
Finland,8.136875,8.27447,8.637221,9.06877,10.000665,10.494756,10.901286,11.487534,12.543429,12.820089,13.171413,14.0243635,14.958736,16.567469,19.373402,22.824076,26.097662,29.175451,31.450947,33.799377,37.718285,41.982624,46.006626,49.855675,53.379303,56.15269,57.799976,60.177303,63.23788,67.4071,71.55234,74.6364,76.81528,78.49803,79.35252,79.98039,80.48363,81.44344,82.58322,83.54303,86.084496,88.30413,89.69158,90.47857,90.64787,91.2134,92.64241,94.96835,98.82972,98.82972,100.0,103.41681,106.3211,107.89283,109.016205,108.78953,109.17757,110.00078,111.19299,112.33171,112.6581,115.13046,123.33179,131.04082
France,10.433594,10.684048,11.253644,11.816231,12.195673,12.525334,12.851244,13.210022,13.810181,14.645139,15.421279,16.253645,17.239103,18.511454,21.038141,23.496643,25.75831,28.203947,30.812971,34.093544,38.71751,43.872517,49.127773,53.77504,57.90163,61.27793,62.833485,64.90002,66.65285,68.984566,71.188126,73.47569,75.21248,76.795296,78.06666,79.46911,81.04489,82.02062,82.55468,82.998116,84.38913,85.76871,87.418396,89.252846,91.16472,92.75634,94.31012,95.713455,98.40575,98.49197,100.0,102.111595,104.107056,105.00625,105.53943,105.57902,105.77258,106.864456,108.842316,110.04857,110.572945,112.38892,118.258286,124.02734
Gabon,4.89284303781964,5.063399850616924,9.31764,9.984628,10.316957,10.568533,10.953663,11.170298,11.431191,11.771285,12.220085,12.692179,13.134767,13.95006,15.634224,20.08262,24.133598,27.476723,30.434364,32.854717,36.909107,40.1226,46.817375,51.813694,54.848495,58.882565,62.58354,61.991386,56.550945,60.362953,65.026184,57.427155,51.94693,52.224194,71.08562,77.94291,78.48048,81.59886,82.78101,81.17787,81.58775,83.331795,83.36236,85.22581,85.5737,88.747055,87.496254,91.8976,96.73537,98.55951,100.0,101.26331,103.94924,104.47465,109.374985,109.004425,111.300835,114.25245,119.678375,122.62793,124.28679,125.63767,130.95372,135.70604
Gambia,2.126339445997908,2.276888,2.3175898,2.4245727,2.3146026,2.3427954,2.3483965,2.3814435,2.4809582,2.6053047,2.5535872,2.6316304,2.8605328,3.0584419,3.340929,4.207065,4.9234157,5.533414,6.0234165,6.3925896,6.828859,7.2347817,8.020179,8.873229,10.834076,12.818867,20.069239,24.791365,27.689621,29.980942,33.628956,36.535286,40.00122,42.586823,43.315147,46.338966,46.848457,48.15142,48.687916,50.544083,50.971165,53.261093,57.846405,67.6993,77.31718,81.05826,82.72523,87.166855,91.040245,95.193054,100.0,104.79588,109.254234,115.48078,122.34957,130.67969,140.12625,151.38426,161.25598,172.73044,182.97556,196.46149,219.08034,256.2675
Georgia,2.053405194340129,2.124983669803365,2.2151888828442314,2.4367172211864236,2.598934390541199,2.7814962238339422,3.0509630529674405,3.1898629740907896,3.3107656659129683,3.5181537984182962,3.6894230808504207,3.8925195861446733,4.207847509812199,4.62588712772307,5.421589641435996,6.108157685347711,6.847518923004728,7.759233713180993,8.098837492944396,8.65349292513691,10.650312734251223,11.771187686732556,12.720738009995998,13.912313922631947,14.879386068562669,16.184957504049514,17.11366471314609,17.77474711480256,18.511349854726873,19.53361967625948,20.871622722987443,22.618695121387386,24.311784247287996,26.408189027876272,10.901131,28.639141,39.91079,42.739513,44.26395,52.759388,54.903507,57.45435,60.664806,61.173016,64.63316,69.96352,76.37285,83.43344,91.77636,93.36181,100.0,108.54293,107.51866,106.9681,110.25075,114.66473,117.11273,124.180855,127.42849,133.61247,140.56361,154.01122,172.33572,176.62302
Germany,24.64607,25.211376,25.928204,26.697483,27.321066,28.206902,29.203468,29.727978,30.165066,30.742025,31.802702,33.469475,35.305252,37.787926,40.42795,42.817383,44.635677,46.302444,47.561268,49.484467,52.176945,55.487175,58.395283,60.31848,61.769623,63.045925,62.964336,63.12169,63.925934,65.70344,67.47511,70.20585,73.75614,77.05642,79.13159,80.481705,81.64847,83.23193,83.99033,84.48204,85.69881,87.39895,88.64072,89.557465,91.049255,92.4577,93.91615,96.07468,98.599884,98.90824,100.0,102.07517,104.12534,105.69214,106.65055,107.19919,107.72633,109.35246,111.24663,112.85487,113.01838,116.484276,124.489746,131.89244
Ghana,1.0500476618482522,1.0866506718172548,1.1327788170567645,1.2460615312285768,0.0011402464,0.0014417821,0.0016326436,0.0014951344,0.0016131713,0.0017312083,0.0017836691,0.001954167,0.002150895,0.0025312363,0.0029902689,0.0038821034,0.006059229,0.013115214,0.022701344,0.035060246,0.05261496,0.11391328,0.1393109,0.3104885,0.4336447,0.4783337,0.59583837,0.8330718,1.0943171,1.3703443,1.8809217,2.220079,2.4433327,3.0531847,3.8125196,6.079503,8.910181,11.394804,13.061199,13.696678,19.20835,27.181639,29.726093,38.57644,45.536682,52.56709,58.706497,65.00821,75.73108,90.307,100.0,108.72846,120.8912,134.9946,155.90474,182.64235,214.52191,241.0624,259.88638,278.45175,305.98306,336.49292,441.66678,609.9726
