Country Name,Population,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Dominica,66510.0,136.3069605031766,144.26432995067296,163.02372340641162,172.16943886910235,186.06190954794272,210.49441061323768,225.64521691759128,235.2635318498232,247.73202659440724,268.4588464497573,365.6259434051639,404.3706019387004,469.1316079351928,597.1495270645516,797.1540636107792,876.6460925019594,955.4890569437622,633.551741670682,785.575814800555,754.091460805232,996.191362332325,1124.97453088416,1231.66928057818,1363.43800844996,1514.89217748336,1665.53207185218,1892.86556477773,2138.30385149099,2423.32574317463,2639.0495483153,2892.9815966454,3171.36577815405,3376.26050139573,3536.15609185727,3805.20278759984,3951.72267086358,4210.99532034556,4372.19712966838,4664.24268142919,4817.18105502046,4867.39896323759,4981.89584851956,4873.64220013013,5009.57393166758,5348.94900144212,5299.49596350504,5671.77065738238,6120.44205374343,6654.49921411812,7102.02825967231,7171.5523885901,7255.67210585964,7031.39987118111,7147.61954093518,7395.30259658718,7679.83293618857,8278.44768597003,7614.34028048137,8137.56520624242,9009.09011545429,7461.77933220095,8262.65091316727,9085.67412772363,9832.99643050057
Dominican Republic,11331265.0,205.731509857004,193.908988795022,236.814700040461,262.186358003136,277.29715816349,233.160574151022,250.876691518053,256.20659739416,259.574438400563,287.699305710615,337.668123719964,368.349647697268,427.224846368664,490.3154952703,595.356677805143,713.168169144024,762.778347016951,862.976049221109,868.397371769969,983.739706495351,1180.18089253045,1288.46563140235,1376.26820466534,1499.95575255789,1843.52460788928,784.488809604008,931.659530115685,868.087557831807,783.913142122635,954.914504449885,989.163941207659,1345.84673690623,1558.29782071075,1722.41995993981,1891.67055679,2109.16940728689,2270.86558687203,2448.89393535363,2607.85457321405,2620.8896817272,2831.45883638033,2935.89367312668,3065.60329524196,2383.26171780393,2451.69161616569,3878.31206735244,4055.14270347371,4649.64558875814,5026.84091100115,4977.79884445929,5484.64637931191,5834.70590719826,6025.72582713231,6149.02748927076,6512.50771431953,6819.93225155181,7174.82349574,7499.69286187019,7934.98141208525,8164.22080932117,7162.29175242114,8472.47982000992,10109.5234003521,10717.6276712204
Ecuador,17980083.0,450.776317102259,371.395176462235,312.43541024174,364.743594141305,435.763463220837,450.049782719552,444.623111980641,453.645285895565,445.227989157148,520.843984636492,465.040319805007,434.415880347799,487.972047217986,578.954930783286,953.846558260516,1086.17615086517,1241.91098461141,1464.94058354719,1541.13760425322,1783.29280581578,2189.78417657382,2600.57152797996,2314.38354547989,1940.23393200801,1863.68213493779,1841.77905481426,1604.24698102055,1426.01629151663,1303.77906073184,1356.28045636224,1455.00748510871,1587.36049996672,1655.44613192632,1697.88884141445,1996.85894789444,2108.00698245316,2135.8479374308,2340.76600026857,2284.01572847769,1575.30234730971,1382.23421759909,1791.30359685037,2059.1585535974,2315.62215223014,2586.20914663347,2909.02606014388,3243.67010359339,3478.92488770671,4194.75750661981,4053.36331139298,4520.30959039763,5153.6916424375,5634.08393191094,6109.29031510341,6405.79979300441,5976.1596805651,5917.63771271481,6233.32244797718,6303.91892523596,6205.05759479761,5463.64509649315,6075.8026572556,6540.99824522101,6609.80408154957
"Egypt, Arab Rep.",114535772.0,156.387390904103,162.841637332882,142.409573017439,143.928398657862,157.71653227217,161.567123566919,168.054342944501,174.103044536176,179.774096694265,192.964908828257,232.272492342671,242.971070265891,256.482815640115,272.182710085295,243.061473902314,299.217518322538,334.609918474469,353.403833676533,354.674246269687,420.85821686233,493.053573271061,490.308796861598,595.918898169378,648.013629771434,689.807675510205,769.755137148666,790.201793698565,753.722263747615,633.839369496566,701.037717929191,735.982935028025,622.829605007867,680.79923864551,740.334217356418,807.303537230487,916.326617700876,1008.97637629447,1146.20172117634,1212.82259820477,1268.30949160496,1366.09274372613,1295.1374184163,1116.82884626213,1031.27556291284,991.255689145253,1104.80340733395,1298.97900203124,1547.74170735909,1896.21594269779,2161.63964573927,2455.08194645282,2590.64384891965,2996.0677072015,3025.52563552448,3133.39102265541,3306.98159414141,3270.6287768197,2395.10333299491,2484.70315630508,2962.98892023003,3511.11381026379,3827.35415374308,4233.30783744856,3457.45691570455
El Salvador,6309624.0,74.79564678727168,79.16208994141196,89.45592205152042,94.47444568992525,102.09765382296008,274.333279365994,282.44637356687,288.374280393621,290.096510171735,293.416580804896,308.798853901934,315.665399785976,328.509448039035,366.250658952563,413.403476363207,457.260871327372,552.994933864727,683.90258566335,711.852264187957,773.066953129952,787.149605473724,752.024012607538,735.360954743528,744.863912246485,763.168218110743,776.424283705702,755.425135831439,777.239402479086,806.392353256927,825.105232536306,892.18271519703,955.826897421092,1040.78164082019,1180.26854267621,1343.9290572544,1548.3763038362,1651.31016800895,1748.92111971129,1859.73085887742,1908.0804545224,1982.87093542615,2058.04459070452,2115.41187355626,2207.83089518069,2285.68907438892,2447.39140845394,2665.61807194853,2830.65693770733,2983.24829577976,2910.18651752011,3040.07300952878,3330.60049486653,3497.91256915509,3582.26694005169,3666.01248913873,3790.34089108162,3901.34014965811,4020.12671373919,4183.54620971358,4320.11671534627,3997.19279583709,4642.60743101342,5093.51833879776,5391.06926181338
Equatorial Guinea,1847549.0,96.4192885591726,102.04808328908088,132.911859077276,154.797498528375,177.826417576094,217.10289545039,226.694963901345,231.931646165774,211.743758689178,208.44083966338,206.766858699665,205.56736961701,211.424761974446,268.634902338667,319.236836741342,362.262178278078,368.831374253979,375.705960625002,847.8732844195571,1010.9407777083728,175.451008071362,121.125080282047,137.468802708366,129.411005581021,137.903678570149,161.11802183767,188.78702702248,220.925441822509,228.669232827247,193.2233561169,236.402188376265,225.319378519763,263.733547088944,256.683023652574,183.239482711964,248.314896208855,391.686868235732,717.041481576821,577.868525342745,930.912549299779,1487.3165506701,1948.61145907844,2264.21065580365,2930.60183743733,4901.30127408119,8673.9026086535,10184.8841248541,12616.9532942011,18210.5552970599,13232.5019378102,13720.1658723222,17198.2136668275,17308.5723924575,16304.0713196418,15548.6624656619,9068.91003238645,7453.19797948517,7809.10465655488,8102.47084834031,6804.14923073888,5764.05502912947,6945.63069794539,7589.29964909381,6677.793435386
Eritrea,3470390.0,11.197635019116898,11.8513339825184,13.392420661598711,14.143742408939104,15.285010731563116,17.29214395882763,18.536784721230468,19.326930578143955,20.35121908749249,22.05393010819482,30.036220106866097,33.219098982583844,38.539224278772686,49.055913441421694,65.48631284395324,72.01659363934805,78.49355370349637,87.41709216962656,98.46759630012733,117.40540740220628,140.38847553738142,136.30036908522126,130.7848357153985,125.40661634900374,124.58649350208086,124.78432487225766,142.33846934321903,166.1647787834552,181.765779268586,186.2150646699204,221.99153493694635,223.62056951356504,265.240962963337,252.085777069472,277.801423620334,285.402184008331,325.838705371605,318.980960831984,341.91736400208,311.336209255125,314.357396753501,325.409161513593,304.775756465092,348.950327077742,426.840947887032,412.753079199423,447.997404727201,480.44762365456,490.066956003333,642.92572288007,539.699512069686,688.68165957684,677.5539394019547,701.0415275884734,717.0136715596608,643.8766672912491,646.5764286148461,679.7468628278541,719.9281682354178,718.4913680411665,664.8403801735036,765.7857664601349,767.3969985985146,733.9720780700497
Estonia,1370286.0,264.5913137191876,280.0377063912106,316.4523732629977,334.2055155841401,361.17278896585424,408.5997694402753,438.0096523191504,456.68017783222433,480.8833101769837,521.1170331981951,709.7322714721903,784.9411974371328,910.6515763578687,1159.152674739007,1547.3900976791974,1701.6954998162423,1854.74097498613,2065.5971746877794,2326.711901159646,2774.197491635702,3317.269326072326,3220.670584020609,3090.342865918352,2963.25976978288,2943.88091155898,2948.555511333002,3363.346146932267,3926.343110586575,4294.982489048831,4400.115605768642,5245.4854764625,5283.978283022604,5561.715255606596,2685.90889287357,2819.12612100926,3134.38975345407,3380.92630243199,3682.95230146695,4093.39247738765,4140.93660232167,4070.60902410208,4502.66614992392,5343.18310760735,7205.40703313243,8916.0728274602,10414.6381183565,12641.4800976473,16745.4308011148,18205.9064113446,14712.4494217916,14663.7041018705,17555.5455239426,17568.2137969714,19310.3874900757,20581.7898991695,17722.1557669523,18666.3736521706,20851.5223496861,23618.1361254581,24021.2501413306,23933.9939421065,27953.7670230126,28451.1477825175,30133.304450454
Eswatini,1230506.0,101.572799813694,121.795718753065,127.095766410182,146.391131380777,171.608409764479,180.977225619081,192.744540046073,182.773359711151,190.386590098492,245.233981580731,254.161125489597,301.119152172814,315.028466244508,463.251615844177,536.161003835798,567.884816620216,520.799625738095,562.711578492044,609.960650013647,713.953305118319,908.375601827987,925.368712517647,843.043006864844,842.750203378801,726.345118603826,509.885951472336,611.298158219647,764.752134047322,865.25154443731,831.847150129225,1277.69173005665,1273.01224518903,1361.8169795148,1397.26593317978,1461.36400128736,1750.75400773784,1619.19119707662,1705.39874942229,1546.51519325373,1501.66426653189,1668.9749133064,1467.5389023828,1351.86550182919,2060.18418135789,2581.24172793045,2945.36394872311,3035.06156119205,3180.86121498525,2999.82816920508,3239.7578007877,3992.95199562618,4312.34243414155,4347.99569336631,3910.0639762073,3740.69277623691,3393.53367834668,3223.92004062357,3831.42595273032,3986.10557163026,3894.32951592818,3442.3216527415,3926.48687364215,3852.08573272946,3610.60879677551
Ethiopia,128691692.0,75.3396090705961,76.7301966411733,77.7901849782504,79.1726343703284,83.8368648270969,88.8500294110243,93.1549467874985,96.0864747436757,99.4743651000667,102.280177675035,109.430466337285,112.736674296624,119.839997124757,134.935511021947,147.855722504485,144.280537635495,151.95618662171,170.40414371556,178.302480574913,192.357117273999,203.685394440965,212.657517980298,215.25098547162,232.683474421159,214.228860396002,243.897382584019,245.977228769295,254.121329421554,253.248262470167,256.386475306315,262.108971053707,277.565910365091,207.406400863847,168.520401400989,127.685923459033,136.523619088963,147.327458851964,143.369531498844,126.465095781244,120.734631499865,122.269202606069,118.457204255261,109.593813612988,116.800491132777,133.169812538096,158.243458082465,189.345737521418,237.146255996319,316.410475118075,368.574712267445,330.619412798644,343.024942351887,452.101031885754,484.039833104062,549.986577082588,621.845673808133,696.195884706786,745.632449222154,747.968143637014,828.70897229725,905.313175805855,910.947840320752,1011.0732858233,1272.01628209211
Fiji,924145.0,277.431535497766,280.273366731046,285.473073001593,291.38357377756,305.532203132127,311.241072912198,309.5744090096,325.9865454003,327.357416510141,349.813973013608,413.93721652892,457.844599860784,575.217482137037,761.684067364828,984.313523932329,1188.18424249981,1186.16648457757,1203.57267969162,1354.81144050374,1626.66019023926,1873.31097972432,1879.36315139259,1773.14392517051,1628.04901181455,1666.86572541062,1576.72069091401,1745.24126633634,1569.46727039388,1463.04720165947,1543.2961719258,1728.94076871199,1774.99211138118,1951.25592930351,2070.04734110195,2297.18005884304,2466.74347815903,2648.32766264,2573.72338605678,2010.49636073149,2327.95720514091,1995.72071163264,1944.997414609,2136.56794118683,2655.58079586044,3097.19096651759,3377.69126953493,3455.10599907349,3762.74692789299,3899.92231512129,3164.13275408169,3449.14452883369,4139.60288609702,4341.40338748749,4572.44377544245,5293.35679137747,5097.53108832569,5363.79025590254,5826.84814087383,6085.41979209299,5950.82868635508,4844.42129036462,4696.17101880318,5405.03007408295,5888.73668639357
Finland,5583911.0,1191.85508873415,1341.49900625891,1426.6675637882,1538.45703402737,1725.60483489826,1902.03847177709,2031.52331393903,2055.75306771186,1927.29380452918,2201.12415237742,2465.86455526041,2716.43223544591,3177.9287929756,4173.54485169644,5298.08008790754,6256.10245136117,6740.29145314637,7069.73565139858,7629.49572475149,9333.07695567452,11224.9380036353,10925.0957161181,10935.3110588486,10493.9626636806,10830.2185222663,11394.1921044246,14946.9926198261,18565.0264426011,22043.7701596288,23969.052798644,28366.204276071,25488.8450525604,22320.1124695857,17588.6781715509,20278.29109854,26246.2743214462,25756.6777073618,24682.29083271,25999.9861694953,26180.4128562349,24335.9225082659,24965.202996776,26989.389260959,32920.0857192568,37768.1334202029,39049.8703780223,41214.0187765069,48473.0240091455,53769.4726240385,47478.3495310999,46506.2919016566,51060.3242589767,47551.6740841369,49691.0145200739,50073.7760815871,42560.3456767103,43451.2562442158,46085.0174739036,49654.2497035329,48358.1807773701,48828.6846862799,53099.1351400148,50438.4753952355,52925.6897638424
France,68287487.0,1302.53149729892,1394.53557125112,1547.62025902229,1717.70379067821,1884.13791381574,2015.37980964483,2165.07279456053,2321.46918431738,2512.62017415254,2723.56730541047,2825.12972273207,3128.38612116665,3806.8878889279,4913.52707779625,5267.35330005137,6606.70146747184,6794.61739337861,7464.90784463001,9166.59011961391,11062.5731730373,12565.1639377144,10955.9002996167,10359.8920663549,9862.28449386586,9311.89426452129,9657.01938533723,13430.4824599685,16175.7090467566,17549.6440487161,17547.2645422514,21586.4674617483,21500.7778366233,23615.0168565483,22238.8250618434,23359.8985104774,26791.8151982369,26757.6351494145,24169.4008102822,24869.4030795939,24576.3152254528,22340.5939516217,22331.7948343036,24144.5727019529,29479.5222101175,33644.9282220364,34696.3718316971,36431.5658906555,41486.1907828787,45464.8181385158,41728.0884164132,40694.8211697025,43929.7840873812,40863.5814412333,42669.1795111893,43148.0459288416,36702.4323733379,37024.2157133669,38687.1626407164,41418.1766484844,40408.2848574751,39169.8606000707,43725.0999521245,41082.8119320747,44690.9345395117
Gabon,2484789.0,276.136169473227,323.4592026542,348.416820133128,290.675816546409,400.402956504958,414.554218095035,443.401599878142,482.22309050643,514.573983796217,545.410237141201,543.433161441757,627.415677576616,693.294831412979,1140.0416427509,2384.18628892572,3258.23424153589,4441.09448586623,4048.1467428949,3359.57268123664,4154.58594015093,5718.46719052717,5026.47646757156,4583.89967785445,4181.57191575578,4272.88216871705,3898.46316935487,3864.67453823981,3624.37675865476,4118.60473032795,4373.88491926948,6050.71468999523,5345.0965303052,5385.68811745078,4105.98701339331,3828.21118114454,4414.8755828572,4942.67870027615,4508.75340541142,3699.99513906504,3751.35318950625,3982.906200928,3835.75718279727,3966.48001864663,4710.74862768151,5465.79193590708,6547.87613955186,6847.00985685394,8003.54289696049,9688.64519690633,7290.57526093114,8356.74662013345,10219.1139339454,9296.96587941088,9197.70106323947,9201.36276648105,7047.12654634355,6677.07003901644,6921.73373135624,7624.2775233771,7441.1786472281,6605.80346077565,8181.40914134656,8409.2074145028,7802.83659565049
"Gambia, The",2697845.0,21.950993864120942,23.232455700491847,26.25348506774821,27.72631920082128,29.96357500568238,33.89820665611023,94.3662144947658,96.9604868849254,83.1064852758912,88.662202161031,99.7816919772448,103.318322288749,106.524604282625,131.449182060787,162.618334686551,189.808393377344,179.313963291107,213.842543162023,257.581042237291,300.258528034397,337.692534389517,295.982064548083,282.141307055388,268.649299816803,214.794357389928,262.816616745779,207.654408714945,236.954802725846,274.874465999589,280.929809553919,300.639895740381,627.578919318827,623.485927783598,635.3611677282,608.2774907808,621.681391269646,651.784945724837,600.224023405754,610.234711461724,575.459893151216,538.054072348854,459.803068381399,376.531026962584,308.719123437587,593.285346326581,616.483657865348,614.544307904464,724.726407242432,859.127671411226,774.888030908091,801.033372714536,710.608411468152,692.579361628102,653.862713272743,568.00453558864,619.536364296461,650.056501323611,642.522641296331,696.219806960615,738.186751987483,720.335143352133,781.890925169531,836.244875868476,888.157407724123
Georgia,3715483.0,58.90925336874207,62.34827578697233,70.45572575173239,74.40832852008121,80.41238782942628,90.9716460681424,97.51953389448052,101.67638508705042,107.06502931566568,116.0227632265369,158.01651844285817,174.7612165698794,202.7496809636188,258.07656967048547,344.51469340830425,378.86962329199696,412.94403997254966,459.8895769140133,518.0247944456291,617.654074249547,738.5649078009758,717.0579290168357,688.0414490019095,659.7473595100903,655.4328034006625,656.4735676593773,748.8235632205758,1543.58202459728,1843.90343235858,1853.44090838675,1610.98027146868,1310.97315894409,757.223548505358,550.015542609224,519.816187076762,578.336763329878,689.034413652597,807.032285752352,851.515542450841,673.537782887275,749.908534993961,801.98383707929,853.526171868939,1010.03151630868,1305.04748557208,1642.78359414797,1996.02013272284,2635.36650276116,3324.7537205015,2822.68939668797,3281.72930937343,4119.66818307193,4530.69533409431,4712.00229382665,4830.33486170249,4086.6223465965,4143.40125686315,4418.75206546679,4804.0546040444,4741.2832715876,4300.85701291207,5083.60695484577,6729.84659930283,8283.66960242964
Germany,83280000.0,1162.12266831735,1315.90787834504,1430.52095516263,1502.15452905146,1637.45522773672,1774.1986904555,1870.80540291774,1885.61596607874,2025.08159465853,2281.27598218229,2771.28310514754,3203.82884836051,3823.94032602696,5065.24523302283,5659.73787773336,6259.20744498342,6659.16546576017,7711.10232025365,9516.78283228907,11322.3543443813,12182.7800196802,10246.4767623188,9950.05926025365,9900.48559233526,9347.29068412377,9464.11694710857,13511.1520027486,16738.6132825523,17996.9783507619,17829.4609524705,22385.6778250275,23443.3350818536,26559.8543879632,25616.6508772405,27201.9593555204,31747.2449398447,30599.7891048363,27046.9565464237,27395.9440608051,26965.4922773722,23925.8559901991,23878.3641471651,25486.5942008748,30711.1022511331,34566.7359143735,35084.4363546269,36980.3349948954,42350.9217211489,46386.3295924799,42487.2137101496,42409.9356994694,47646.582043143,44735.5882319701,47220.0102098851,48971.0824722599,41911.0109851054,42961.0356905775,45526.5999576533,48874.8595028454,47623.8656074829,47379.765194548,52265.6541620571,49686.1154582583,54343.2265084958
Ghana,33787914.0,174.858856531804,181.870010833085,188.421016299893,205.037422391885,224.968154393354,260.50559523622,263.334589411514,211.219296540365,196.668571830464,225.772621963554,248.159869409818,263.408787882235,223.80286383233,309.509552300391,289.425856816508,272.976715188503,260.998295813107,292.28979809499,325.598476678233,346.653403777697,372.252026367961,343.799126739425,319.206910329791,311.383438154949,329.998888863111,329.714604937014,410.711658388611,355.153724919203,355.121844932881,349.964941914982,382.54246368354,418.254121349986,396.426407640517,359.800844097528,320.50390343252,371.537243033836,389.271267898831,377.841935501461,400.366799508524,403.037326127273,253.746936203344,263.542156494853,297.46164468774,358.39927142073,406.132105329565,478.611909191028,906.441027564887,1050.12461524926,1182.65761256016,1047.70430093586,1263.89251760539,1507.43573198753,1543.77524235764,2294.025645187,1953.64513603117,1721.69964380717,1913.18673253576,2012.97025750655,2196.61290615342,2186.18924111824,2196.54789313621,2445.50081810782,2240.27945094566,2260.28741289427
Greece,10405588.0,513.085862390915,582.563503591063,608.475515462307,685.559282001744,772.805500770312,886.773611071551,983.55754915871,1053.2588863313,1138.38219032671,1305.64395976862,1473.60394808707,1629.3452793287,1873.25412773592,2468.00395502023,2789.40577350635,3109.3794397892,3343.38819444676,3832.32110004611,4629.33937671209,5626.58879087082,5811.69069600941,5305.43729381339,5501.63700061234,4950.06026518761,4785.07463033775,4746.76035816355,5577.83258692769,6473.57783168117,7492.35204811251,7737.54385772032,9466.66238502174,10046.6663875475,11021.012224607,10257.3085789073,10937.0223808611,12779.081491606,13432.5262183244,13015.9175046854,13022.9648774809,12742.5404388143,11638.2010697215,12156.9572824221,13782.195640943,18020.612039764,21449.2552764245,22054.1315756886,24416.0232970275,28440.7625328955,31695.8331092209,29425.4573200263,26653.0488008626,25504.7866510124,21624.346052551,21573.3449762805,21474.7257123892,17980.7298238137,17919.2426377048,18631.9930129293,19873.4015238771,19335.3602002969,17886.733165236,20654.7001960815,20971.8349258283,23400.7278817691
Grenada,117081.0,140.69060629434924,148.90388555715185,168.26658302512604,177.70642563251494,192.0456795893,217.26393238779576,232.9019901725124,242.82963109672008,255.69911390755976,277.09251040938403,377.3845111410662,417.3752018558207,484.21892842887536,616.3539169310269,822.7906198289197,904.8391204996352,986.2176827418951,736.927499151542,917.111118802723,1070.73371266334,1173.07809597238,1229.65932557403,1329.00617695983,1388.16565090599,1523.94092798531,1745.15357435866,1938.10850906698,2204.6384515886,2404.25523562379,2696.98290193019,2782.18396873619,2983.91643158641,3052.70018744163,3026.04154231393,3152.2020478855,3294.26988339657,3508.294236637,3724.75466168304,4206.28052894181,4516.28332446682,4839.82811114248,4819.50776653843,4984.47405931447,5427.96377252312,5480.26117644588,6338.56011405358,6344.0383771432,6864.54816771858,7448.2040563865,6932.56472176781,6909.60169568597,6947.38136096464,7092.71985352677,7424.80212287327,7986.33421210788,8694.12438005692,9221.23461079424,9751.42661155932,10083.021279225,10462.7929159533,8968.55890108484,9622.24050459345,10474.2652893842,11246.3451228921
Guatemala,18124838.0,256.813115286608,257.20215058952,265.21065183936,284.397504292538,284.197970339364,282.97764170403,287.277848723331,291.934180943356,314.666876118943,326.30273339901,352.790808761812,358.373560380293,369.762757413424,440.562871690613,528.57311003132,594.88660866336,697.064609693019,856.125495292911,925.180026499901,1025.98223460072,1141.80549814991,1216.49639722044,1203.96540667638,1219.73545354345,1241.04242582773,1238.47545209176,896.063263473632,853.903772501246,919.070773138882,958.427471156263,847.688561830359,1014.40279682682,1096.45976992698,1165.67442716224,1292.67202750483,1421.06177809796,1481.05986750672,1638.46281851789,1741.20114182856,1603.64776144934,1648.96578971559,1537.68663578252,1669.33517469705,1722.54701910774,1840.91184884,2046.46611650758,2225.1234753878,2458.81573919384,2763.05988172926,2611.64632773352,2805.25960237322,3168.98370607705,3286.61959336267,3444.15971843874,3689.14472473545,3893.50521848131,4060.13755621218,4324.99607911366,4352.94651790253,4511.99755157656,4477.61761796418,4913.94712869347,5358.08963795,5762.82174615918
Guinea,14405468.0,82.70942149490969,87.53785741039147,98.92083135825072,104.47034131932546,112.900125159712,127.72547245910552,136.91879919743678,142.75507682305528,150.32080922167944,162.89759380653754,752.822503572388,825.289977053096,948.497421297055,1143.30003514078,1242.5292252039,1311.33051362563,1430.66435286764,1440.15766515101,1657.96393230706,1789.99554924567,1930.99184257949,1875.53966772396,2272.63298724274,2822.83932284682,3361.5282015455,4061.69867242443,505.876944250303,504.510868799406,574.001127225182,570.493417986787,604.304422702532,656.42373119518,692.647802662806,670.741778229959,671.576385058752,713.031460558683,726.025442583799,695.58174225826,647.379920832778,610.614842942762,518.157066924026,483.085120214741,495.916073559269,566.48540588068,584.897740538081,463.17768685098,446.980554135348,650.148575304385,703.532825785322,662.185914665681,659.235326211315,636.694958747648,699.353377212197,748.455020824734,765.146999389279,747.356966759448,711.996509782316,833.598621691121,933.273615633705,1031.34146480732,1053.66097696415,1244.96550477914,1416.59612011764,1541.04050914957
Guinea-Bissau,2153339.0,30.957627654958245,32.76488151462297,37.025458637697206,39.102606076734816,42.2578223099729,47.806858601785336,51.24786424457233,53.43234705631561,56.26415415036082,60.97156725079724,350.221594962107,348.277009620267,388.643761374553,391.9165756129,418.643114014064,435.217809874848,420.852937438178,402.906587803326,402.777525700936,375.845330171625,346.855441567554,477.46389637563,502.732266005568,488.993892322107,407.439444684912,416.576139998898,371.137575913103,487.551949436993,453.807472688208,578.490985831256,651.337640650994,672.07387884966,574.32110641811,581.612681813953,560.883422537973,589.487023081945,614.729892454585,598.953470198484,497.724279563733,478.733190989909,316.945495037639,327.138431972397,362.034574570354,419.78486611807,431.376557669634,463.073962650452,448.513075469701,519.069789794741,640.210331101753,583.190020139094,600.194298540768,719.539573498937,635.461653303881,654.304534409417,652.022501029449,645.066837207039,679.665386626818,783.123186602022,808.531613218504,807.359903965493,817.780335749159,900.407780831491,853.281304044102,951.242748289294
Guyana,826353.0,299.074645785091,319.017754796284,327.392579238974,288.820390442321,313.261161893769,335.73593687831,352.589675035291,377.732621967981,339.786441079035,361.187616176221,381.098754100227,395.769663599294,395.474264576572,420.533678630093,587.968877003464,663.799722651899,604.105267775602,592.99759837818,663.208586084495,688.827652838343,778.958814102357,734.567458871119,620.564636570569,630.672779209107,565.33443558244,587.818395225034,657.014000212061,464.052566270711,544.715209244099,503.109019103922,528.851095342994,466.039938988882,498.156636569954,603.084316652805,715.611525201717,819.668541584905,927.523847211669,982.804753805587,939.685488169724,908.790631391797,931.796651718955,931.574723847673,950.866932470993,973.742598054188,1033.31030902188,1084.06541388904,3135.60553528326,3608.28685240188,4008.9628671603,4209.13230624565,4581.76179693492,4947.22170589917,5444.39751913913,5556.91231156932,5472.68820452237,5640.41560569466,5870.87823759835,6178.6650437298,6048.38697180418,6405.82443444562,6775.70939096303,9860.87233445443,17913.4910146288,20765.3503593109
Haiti,11637398.0,70.8024454423715,68.99056510131,70.4464617057034,72.3983493523801,78.4520158485608,83.6332514169638,85.7493738145357,84.217267674485,82.4057717596557,86.1269803448153,71.4543990624631,76.8116150679491,77.2765182599349,95.1341802581181,113.039260601755,133.631792050575,169.091888071558,178.696912675895,180.321253919424,196.20196855612,246.46927157982,258.468043101302,252.607250558051,272.823694996686,299.247186216373,324.575156092964,366.997344256492,317.635520687503,397.365336276412,407.498708064211,451.720249689216,496.545987433864,316.276513134354,258.066372258817,292.134224374091,372.006104665125,377.229465025972,425.111085879256,465.363306259051,509.578585275375,820.600046761464,748.821159844528,720.969568042522,578.995291079709,683.185298155273,775.845704056916,828.805700289589,984.566983448521,1094.66058421644,1196.8528706018,1209.72733503094,1312.03953552013,1361.39396587374,1457.83221179626,1460.18898613914,1411.12684746796,1318.40268167953,1395.23945184461,1496.38048970156,1352.17204191532,1290.32538667383,1835.44394078496,1760.62635668777,1705.77905452248
Honduras,10644851.0,162.774119084799,167.920491862786,177.698729276502,182.727079155304,197.847916860582,213.974087533974,224.767456925531,237.468673669365,249.435319007642,250.160207378302,262.840752313489,257.883254733622,274.804500009748,303.009104141963,333.727332671793,351.994247837772,409.172118500864,491.223719383109,883.547221294305,980.442767610674,1064.65679108536,1052.61024413696,1077.74606527652,1097.72098615704,1170.354142767,1220.84274445556,1276.23237996637,1352.55472392946,1253.84921085629,1121.9592439326,988.459273781288,907.271114551007,937.828918006075,908.446013257125,832.062972379136,931.669547257738,883.311249797422,944.930102441707,1021.15818843434,1002.19633011186,1092.56400746252,1132.1648753329,1132.49965345317,1156.08162681357,1215.13995412761,1304.70039153826,1425.84780051892,1577.73789197407,1732.49062702803,1781.15703614674,1893.32722662035,2073.66121088074,2126.03474686503,2081.12843527945,2179.88171977271,2271.20265980349,2307.34468351082,2413.0076562942,2464.64241531918,2502.32744328073,2307.61494319511,2735.14751503977,3003.28996826399,3231.65724461936
Hungary,9592186.0,211.5045435195092,223.85182047731053,252.96036295314693,267.1515705551288,288.7082148999187,326.6195949628224,350.1287713066096,365.05330121806026,474.880214413036,525.511780457936,557.372982365269,604.873176191056,707.33760589871,873.124533996772,952.756132363523,1079.94042321749,1244.72491436848,1383.86613419222,1612.60099090319,1858.58930190771,2151.1816628528,2205.83366722579,2247.70800537405,2043.02997546324,1984.74349777267,2013.43352195314,2323.23864322732,2557.60366681372,2803.06398657229,2892.96729614731,3312.69823800526,3350.25832349229,3735.10582034276,3873.98772279767,4173.37302405441,4494.70762405948,4525.03910312241,4596.18262235195,4744.21226429639,4793.47852203763,4624.28165670295,5276.03318905496,6655.33300865319,8419.43087098103,10301.7033946743,11223.3993032598,11489.5608654088,13940.9092761999,15772.3300839383,13077.305465178,13217.5045951108,14234.471576937,12984.8365730133,13715.0703590361,14294.2584180751,12717.038597002,13104.6995457458,14621.2395956755,16425.2050299693,16786.2136399075,16131.9540355923,18755.1023464312,18353.298364905,22141.8669799276
